person,person_qid,personLabel,birthDate,birthYear,occupation_ids,occupation_labels
http://www.wikidata.org/entity/Q6292586,Q6292586,José Joaquín Casasús,1733-01-01T00:00:00Z,1733,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q6292807,Q6292807,José Luis Munárriz,1762-08-26T00:00:00Z,1762,Q333634 | Q4263842 | Q49757,traducteur ou traductrice | critique littéraire | poète ou poétesse
http://www.wikidata.org/entity/Q6292949,Q6292949,José Mamerto Gómez Hermosilla,1771-05-11T00:00:00Z,1771,Q36180 | Q4263842 | Q1930187 | Q18916625,écrivain ou écrivaine | critique littéraire | journaliste | helléniste
http://www.wikidata.org/entity/Q62934112,Q62934112,Charles Desprez de Boissy,1730-01-01T00:00:00Z,1730,Q36180 | Q4263842,écrivain ou écrivaine | critique littéraire
http://www.wikidata.org/entity/Q6294327,Q6294327,José de Vargas Ponce,1760-06-10T00:00:00Z,1760,Q36180 | Q49757 | Q82955,écrivain ou écrivaine | poète ou poétesse | personnalité politique
http://www.wikidata.org/entity/Q6294339,Q6294339,José de la Cruz,1746-12-12T00:00:00Z,1746,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q6296634,Q6296634,Jovan Avakumović,1748-01-01T00:00:00Z,1748,Q49757 | Q40348,poète ou poétesse | avocat ou avocate
http://www.wikidata.org/entity/Q62970237,Q62970237,José Pardiñas y Villalobos,1750-01-01T00:00:00Z,1750,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q6298996,Q6298996,Juan Pablo Forner,1756-02-17T00:00:00Z,1756,Q36180 | Q49757,écrivain ou écrivaine | poète ou poétesse
http://www.wikidata.org/entity/Q6300024,Q6300024,Juan Ignacio González del Castillo,1763-01-01T00:00:00Z,1763,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q6300605,Q6300605,Juan Nicolás Böhl de Faber,1770-12-09T00:00:00Z,1770,Q36180 | Q2505739 | Q4263842,écrivain ou écrivaine | hispaniste | critique littéraire
http://www.wikidata.org/entity/Q6300996,Q6300996,Juan Sempere y Guarinos,1754-04-08T00:00:00Z,1754,Q82955 | Q36180 | Q40348,personnalité politique | écrivain ou écrivaine | avocat ou avocate
http://www.wikidata.org/entity/Q630116,Q630116,Manuel Maria Barbosa du Bocage,1765-09-15T00:00:00Z,1765,Q49757 | Q36180 | Q333634,poète ou poétesse | écrivain ou écrivaine | traducteur ou traductrice
http://www.wikidata.org/entity/Q6302090,Q6302090,Judah Hurwitz,1734-01-01T00:00:00Z,1734,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q63032,Q63032,Albrecht Daniel Thaer,1752-05-14T00:00:00Z,1752,Q1622272 | Q36180 | Q188094 | Q2374149 | Q39631,professeur d'université | écrivain ou écrivaine | économiste | botaniste | médecin
http://www.wikidata.org/entity/Q6303362,Q6303362,Judith Drake,1696-01-01T00:00:00Z,1696,Q11774202,essayiste
http://www.wikidata.org/entity/Q6303553,Q6303553,Judith Madan,1702-08-26T00:00:00Z,1702,Q49757 | Q36180,poète ou poétesse | écrivain ou écrivaine
http://www.wikidata.org/entity/Q63100677,Q63100677,Vasily Naryshkin,1738-01-01T00:00:00Z,1738,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q63124191,Q63124191,Henry Brooke,1678-01-01T00:00:00Z,1678,Q49757 | Q82955 | Q36180,poète ou poétesse | personnalité politique | écrivain ou écrivaine
http://www.wikidata.org/entity/Q6313098,Q6313098,Giunio Resti,1755-01-03T00:00:00Z,1755,Q82955 | Q49757 | Q3330547 | Q36180 | Q185351,personnalité politique | poète ou poétesse | chroniqueur ou chroniqueuse | écrivain ou écrivaine | juriste
http://www.wikidata.org/entity/Q63154834,Q63154834,Claude-François-Félix Boulenger de Rivery,1725-07-01T00:00:00Z,1725,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q63161313,Q63161313,Ignacio Luis Agapito de Aguirre y Ortés de Velasco,1738-08-18T00:00:00Z,1738,Q185351 | Q214917,juriste | dramaturge
http://www.wikidata.org/entity/Q63167546,Q63167546,Elizabeth Marsh,1735-01-01T00:00:00Z,1735,Q36180 | Q18939491,écrivain ou écrivaine | diariste
http://www.wikidata.org/entity/Q63170165,Q63170165,Stephen Burroughs,1765-01-01T00:00:00Z,1765,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q63197056,Q63197056,Miles Wilson,1706-01-01T00:00:00Z,1706,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q632100,Q632100,Joseph von Petrasch,1714-10-19T00:00:00Z,1714,Q14467526 | Q36180 | Q901 | Q4964182 | Q49757,linguiste | écrivain ou écrivaine | scientifique | philosophe | poète ou poétesse
http://www.wikidata.org/entity/Q6322403,Q6322403,Timote Gabashvili,1703-01-01T00:00:00Z,1703,Q36180 | Q49476 | Q3579035 | Q15995642 | Q901402 | Q201788,écrivain ou écrivaine | archevêque | chroniqueur de voyage | chef religieux | géographe | historien ou historienne
http://www.wikidata.org/entity/Q632395,Q632395,Otto Wilhelm Masing,1763-11-08T00:00:00Z,1763,Q14467526 | Q96236305 | Q36180 | Q2073803 | Q2259532,linguiste | pasteur luthérien | écrivain ou écrivaine | national revival activist | clerc
http://www.wikidata.org/entity/Q63253072,Q63253072,Q63253072,1740-01-01T00:00:00Z,1740,Q36180 | Q333634,écrivain ou écrivaine | traducteur ou traductrice
http://www.wikidata.org/entity/Q633066,Q633066,Archibald Bower,1686-01-17T00:00:00Z,1686,Q201788 | Q36180,historien ou historienne | écrivain ou écrivaine
http://www.wikidata.org/entity/Q63323779,Q63323779,Étienne Salomon Reybaz,1737-10-05T00:00:00Z,1737,Q152002 | Q36180 | Q193391 | Q2259532,pasteur | écrivain ou écrivaine | diplomate | clerc
http://www.wikidata.org/entity/Q63334254,Q63334254,Louis François Joseph Alhoy,1756-11-07T00:00:00Z,1756,Q1231865 | Q16532929 | Q49757,pédagogue | administrateur ou administratrice | poète ou poétesse
http://www.wikidata.org/entity/Q63348415,Q63348415,Pons Louis François de Villeneuve,1774-01-12T00:00:00Z,1774,Q36180 | Q599151,écrivain ou écrivaine | haut fonctionnaire ou haute fonctionnaire
http://www.wikidata.org/entity/Q63349593,Q63349593,Francesco Bussani,1743-01-01T00:00:00Z,1743,Q2865819 | Q8178443,artiste lyrique | librettiste
http://www.wikidata.org/entity/Q63350358,Q63350358,Vasilios Vatatzes,1694-01-01T00:00:00Z,1694,Q36180 | Q11900058,écrivain ou écrivaine | explorateur ou exploratrice
http://www.wikidata.org/entity/Q63351205,Q63351205,Samuel Thomson,1766-01-01T00:00:00Z,1766,Q37226 | Q49757 | Q36180 | Q2251335,enseignant ou enseignante | poète ou poétesse | écrivain ou écrivaine | instituteur ou institutrice
http://www.wikidata.org/entity/Q63358609,Q63358609,Lluís Soffi,1742-01-01T00:00:00Z,1742,Q37226 | Q49757,enseignant ou enseignante | poète ou poétesse
http://www.wikidata.org/entity/Q6339329,Q6339329,Johan Gabriel Werwing,1675-01-01T00:00:00Z,1675,Q333634 | Q49757,traducteur ou traductrice | poète ou poétesse
http://www.wikidata.org/entity/Q63441990,Q63441990,Émilie Millon-Journel,1774-02-01T00:00:00Z,1774,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q63456,Q63456,Anton Friedrich Büsching,1724-09-27T00:00:00Z,1724,Q901402 | Q1234713 | Q1622272 | Q36180,géographe | théologien ou théologienne | professeur d'université | écrivain ou écrivaine
http://www.wikidata.org/entity/Q63457549,Q63457549,Michael Smith,1698-01-01T00:00:00Z,1698,Q432386 | Q49757,prédicateur | poète ou poétesse
http://www.wikidata.org/entity/Q63460,Q63460,Henriette Herz,1764-09-05T00:00:00Z,1764,Q36180 | Q3068305 | Q333634 | Q974144,écrivain ou écrivaine | salonnier ou salonnière | traducteur ou traductrice | éducateur ou éducatrice
http://www.wikidata.org/entity/Q63485375,Q63485375,Susette Horstig,1768-12-14T00:00:00Z,1768,Q36180 | Q36834,écrivain ou écrivaine | compositeur ou compositrice
http://www.wikidata.org/entity/Q63485595,Q63485595,Mariette Moreaud Monnet,1752-01-01T00:00:00Z,1752,Q381353 | Q6625963 | Q36180,femme de lettres | romancier ou romancière | écrivain ou écrivaine
http://www.wikidata.org/entity/Q63486031,Q63486031,Francesca Bicetti De'Buttinoni Imbonati,1712-04-07T00:00:00Z,1712,Q49757 | Q3068305,poète ou poétesse | salonnier ou salonnière
http://www.wikidata.org/entity/Q63486278,Q63486278,Claude-Jeanne Chompré Defrance,1747-09-15T00:00:00Z,1747,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q635200,Q635200,Yoshio Kōsaku,1724-01-01T00:00:00Z,1724,Q14467526 | Q36180 | Q333634,linguiste | écrivain ou écrivaine | traducteur ou traductrice
http://www.wikidata.org/entity/Q63607684,Q63607684,Varvara Ivanovna Bakunina,1773-10-26T00:00:00Z,1773,Q11774156 | Q36180,mémorialiste | écrivain ou écrivaine
http://www.wikidata.org/entity/Q63611051,Q63611051,Anna Maria Mackenzie,1760-01-01T00:00:00Z,1760,Q36180 | Q6625963,écrivain ou écrivaine | romancier ou romancière
http://www.wikidata.org/entity/Q63617,Q63617,Karl Wilhelm Ramler,1725-02-25T00:00:00Z,1725,Q49757 | Q36180 | Q333634,poète ou poétesse | écrivain ou écrivaine | traducteur ou traductrice
http://www.wikidata.org/entity/Q63617574,Q63617574,Elizabeth Cairns,1685-01-01T00:00:00Z,1685,Q11774156,mémorialiste
http://www.wikidata.org/entity/Q6361840,Q6361840,Kane O'Hara,1712-01-01T00:00:00Z,1712,Q214917 | Q36834,dramaturge | compositeur ou compositrice
http://www.wikidata.org/entity/Q63639,Q63639,Charlotte Buff,1753-01-11T00:00:00Z,1753,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q636533,Q636533,Pedro Rodríguez de Campomanes,1723-07-01T00:00:00Z,1723,Q188094 | Q201788 | Q36180 | Q82955 | Q185351,économiste | historien ou historienne | écrivain ou écrivaine | personnalité politique | juriste
http://www.wikidata.org/entity/Q6372370,Q6372370,Karl von Stutterheim,1770-08-06T00:00:00Z,1770,Q15980158 | Q36180 | Q189290,auteur ou autrice de non-fiction | écrivain ou écrivaine | officier
http://www.wikidata.org/entity/Q6372769,Q6372769,Philip Vickers Fithian,1747-01-01T00:00:00Z,1747,Q18939491,diariste
http://www.wikidata.org/entity/Q637431,Q637431,Étienne Pélabon,1745-01-25T00:00:00Z,1745,Q36180 | Q196721,écrivain ou écrivaine | usineur
http://www.wikidata.org/entity/Q63784,Q63784,Barbara Juliane von Krüdener,1764-11-21T00:00:00Z,1764,Q36180 | Q3068305 | Q82955,écrivain ou écrivaine | salonnier ou salonnière | personnalité politique
http://www.wikidata.org/entity/Q63836826,Q63836826,Käthe Höth,1727-01-01T00:00:00Z,1727,Q61043360,écrivain écrivant en dialecte
http://www.wikidata.org/entity/Q6385840,Q6385840,Antolín Merino,1745-09-02T00:00:00Z,1745,Q201788 | Q36180,historien ou historienne | écrivain ou écrivaine
http://www.wikidata.org/entity/Q63869992,Q63869992,Johann Friedrich Borchmann,1694-01-01T00:00:00Z,1694,Q1340643 | Q36180 | Q639669,maître d’œuvre | écrivain ou écrivaine | musicien ou musicienne
http://www.wikidata.org/entity/Q63880,Q63880,Otto von Münchhausen,1716-06-11T00:00:00Z,1716,Q2374149 | Q36180,botaniste | écrivain ou écrivaine
http://www.wikidata.org/entity/Q6388408,Q6388408,Ole Olsen Lunke,1760-01-01T00:00:00Z,1760,Q131512 | Q82955 | Q326358 | Q664283 | Q36180,agriculteur ou agricultrice | personnalité politique | menuisier | vitrier ou vitrière | écrivain ou écrivaine
http://www.wikidata.org/entity/Q63928,Q63928,Caroline Schelling,1763-09-02T00:00:00Z,1763,Q36180 | Q333634 | Q3068305 | Q4263842,écrivain ou écrivaine | traducteur ou traductrice | salonnier ou salonnière | critique littéraire
http://www.wikidata.org/entity/Q6395006,Q6395006,Keshavashram,1701-01-01T00:00:00Z,1701,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q63982799,Q63982799,Vincenzo Campanari,1772-07-27T00:00:00Z,1772,Q49757 | Q3621491 | Q82955,poète ou poétesse | archéologue | personnalité politique
http://www.wikidata.org/entity/Q63985,Q63985,Friedrich von Hagedorn,1708-04-23T00:00:00Z,1708,Q49757 | Q36180 | Q1209498,poète ou poétesse | écrivain ou écrivaine | juriste-poète
http://www.wikidata.org/entity/Q6399773,Q6399773,Nushatu Isfahani,1759-01-01T00:00:00Z,1759,Q36180 | Q49757 | Q82955 | Q3303330 | Q212238,écrivain ou écrivaine | poète ou poétesse | personnalité politique | calligraphe | fonctionnaire
http://www.wikidata.org/entity/Q6400246,Q6400246,Abu al-Qasim Qomi,1739-01-01T00:00:00Z,1739,Q1999841 | Q36180 | Q37226 | Q49757,faqîh | écrivain ou écrivaine | enseignant ou enseignante | poète ou poétesse
http://www.wikidata.org/entity/Q6401253,Q6401253,Moshtaq Esfahani,1689-01-01T00:00:00Z,1689,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q64026461,Q64026461,Girolamo Ruggia,1748-09-30T00:00:00Z,1748,Q250867 | Q49757 | Q361809 | Q1622272 | Q8178443,prêtre catholique | poète ou poétesse | rhéteur ou rhétrice | professeur d'université | librettiste
http://www.wikidata.org/entity/Q64033064,Q64033064,Pieter van Schelle,1749-07-16T00:00:00Z,1749,Q39631 | Q49757 | Q175151,médecin | poète ou poétesse | imprimeur ou imprimeuse
http://www.wikidata.org/entity/Q6403425,Q6403425,Khwaja Haidar Ali Aatish,1764-01-01T00:00:00Z,1764,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q64063,Q64063,Johann Anton Leisewitz,1752-05-09T00:00:00Z,1752,Q49757 | Q36180 | Q185351 | Q1209498,poète ou poétesse | écrivain ou écrivaine | juriste | juriste-poète
http://www.wikidata.org/entity/Q640940,Q640940,José Anastácio da Cunha,1744-04-11T00:00:00Z,1744,Q170790 | Q36180 | Q47064,mathématicien ou mathématicienne | écrivain ou écrivaine | militaire
http://www.wikidata.org/entity/Q64138719,Q64138719,Giuseppe Fossati,1759-01-01T00:00:00Z,1759,Q333634 | Q49757 | Q11774202 | Q40348,traducteur ou traductrice | poète ou poétesse | essayiste | avocat ou avocate
http://www.wikidata.org/entity/Q64141732,Q64141732,Luisa María Domonte y Ortiz de Zúñiga,1750-01-01T00:00:00Z,1750,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q6415106,Q6415106,Telimxan,1757-01-01T00:00:00Z,1757,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q6415204,Q6415204,Kiril Živković,1730-01-01T00:00:00Z,1730,Q36180 | Q19340487,écrivain ou écrivaine | prêtre orthodoxe
http://www.wikidata.org/entity/Q64152874,Q64152874,Juan Acedo y Rico,1760-01-01T00:00:00Z,1760,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q6419557,Q6419557,Klaas van der Horst,1731-09-15T00:00:00Z,1731,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q64201,Q64201,Charlotte von Stein,1742-12-25T00:00:00Z,1742,Q715222 | Q36180,dame de compagnie | écrivain ou écrivaine
http://www.wikidata.org/entity/Q64212031,Q64212031,Orazio Calini,1742-01-01T00:00:00Z,1742,Q214917 | Q33999,dramaturge | acteur ou actrice
http://www.wikidata.org/entity/Q64213694,Q64213694,Giovanni Salvatore de Coureil,1760-01-01T00:00:00Z,1760,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q6424690,Q6424690,Koca Yusuf Pasha,1730-01-01T00:00:00Z,1730,Q82955 | Q599151 | Q47064 | Q36180,personnalité politique | haut fonctionnaire ou haute fonctionnaire | militaire | écrivain ou écrivaine
http://www.wikidata.org/entity/Q64257,Q64257,Johann Gottlieb Gleditsch,1714-02-05T00:00:00Z,1714,Q2374149 | Q36180 | Q1622272,botaniste | écrivain ou écrivaine | professeur d'université
http://www.wikidata.org/entity/Q6430199,Q6430199,Konstantinos Tzechanis,1740-01-01T00:00:00Z,1740,Q36180 | Q170790 | Q49757,écrivain ou écrivaine | mathématicien ou mathématicienne | poète ou poétesse
http://www.wikidata.org/entity/Q64348612,Q64348612,Pierre-Philippe Grappin,1738-02-01T00:00:00Z,1738,Q733786 | Q201788 | Q49757,moine ou moniale | historien ou historienne | poète ou poétesse
http://www.wikidata.org/entity/Q6436363,Q6436363,Francisco Alvarado,1756-04-25T00:00:00Z,1756,Q36180 | Q4964182 | Q548320 | Q1622272 | Q1234713,écrivain ou écrivaine | philosophe | frère | professeur d'université | théologien ou théologienne
http://www.wikidata.org/entity/Q64364,Q64364,Johann Wilhelm Ludwig Gleim,1719-04-02T00:00:00Z,1719,Q49757 | Q36180 | Q1209498,poète ou poétesse | écrivain ou écrivaine | juriste-poète
http://www.wikidata.org/entity/Q64364409,Q64364409,Biagio Ortoleva,1752-01-01T00:00:00Z,1752,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q64374280,Q64374280,Albert Schulte,1716-01-01T00:00:00Z,1716,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q6438295,Q6438295,Kristine Cathrine Ploug,1760-01-01T00:00:00Z,1760,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q64392210,Q64392210,Stanisław Szadurski,1726-09-18T00:00:00Z,1726,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q64399589,Q64399589,Aleida Leurink,1682-09-24T00:00:00Z,1682,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q64406,Q64406,Heinrich Steffens,1773-05-02T00:00:00Z,1773,Q864503 | Q18805 | Q36180 | Q4964182 | Q1622272 | Q49757 | Q2055046 | Q13416354 | Q2374149,biologiste | naturaliste | écrivain ou écrivaine | philosophe | professeur d'université | poète ou poétesse | physiologiste | minéralogiste | botaniste
http://www.wikidata.org/entity/Q6446083,Q6446083,Kurita Chodō,1749-08-21T00:00:00Z,1749,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q64486955,Q64486955,Nicole d'Oliva,1761-01-01T00:00:00Z,1761,Q14915751 | Q376924 | Q11774156 | Q33999,prostitué ou prostituée | courtisane | mémorialiste | acteur ou actrice
http://www.wikidata.org/entity/Q64489,Q64489,Wilhelm Heinse,1746-02-15T00:00:00Z,1746,Q36180 | Q182436 | Q333634 | Q1209498 | Q20826540 | Q1792450,écrivain ou écrivaine | bibliothécaire | traducteur ou traductrice | juriste-poète | érudit | historien ou historienne de l'art
http://www.wikidata.org/entity/Q645138,Q645138,Walter Savage Landor,1775-01-30T00:00:00Z,1775,Q49757 | Q36180,poète ou poétesse | écrivain ou écrivaine
http://www.wikidata.org/entity/Q64520641,Q64520641,Ahmed Asmi Efendi,1750-01-01T00:00:00Z,1750,Q193391 | Q372436 | Q36180,diplomate | homme ou femme d'État | écrivain ou écrivaine
http://www.wikidata.org/entity/Q64533235,Q64533235,Paolo Gagliardi,1675-08-15T00:00:00Z,1675,Q42603 | Q9396355 | Q36180,prêtre | ordre de chanoines réguliers | écrivain ou écrivaine
http://www.wikidata.org/entity/Q6454691,Q6454691,José Manuel Pérez Castellano,1743-03-19T00:00:00Z,1743,Q82955 | Q36180 | Q18805 | Q250867,personnalité politique | écrivain ou écrivaine | naturaliste | prêtre catholique
http://www.wikidata.org/entity/Q6454735,Q6454735,José Martínez de Hervás,1760-08-18T00:00:00Z,1760,Q1979607 | Q193391 | Q1930187 | Q36180 | Q82955 | Q806798,financier | diplomate | journaliste | écrivain ou écrivaine | personnalité politique | banquier
http://www.wikidata.org/entity/Q6455369,Q6455369,Keçiboynuzu İbrahim Hilmi Pasha,1747-01-01T00:00:00Z,1747,Q82955 | Q36180,personnalité politique | écrivain ou écrivaine
http://www.wikidata.org/entity/Q64585039,Q64585039,François-Gervais-Édouard Lecouturier,1768-06-13T00:00:00Z,1768,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q64606268,Q64606268,Giulia Baitelli,1706-01-01T00:00:00Z,1706,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q64624711,Q64624711,Gustafva Eleonora Lindahl,1769-01-01T00:00:00Z,1769,Q18814623 | Q36180,autobiographe | écrivain ou écrivaine
http://www.wikidata.org/entity/Q64642,Q64642,Johann Christian Günther,1695-04-08T00:00:00Z,1695,Q49757 | Q36180,poète ou poétesse | écrivain ou écrivaine
http://www.wikidata.org/entity/Q6471146,Q6471146,Laetitia Matilda Hawkins,1758-01-01T00:00:00Z,1758,Q6625963,romancier ou romancière
http://www.wikidata.org/entity/Q6471151,Q6471151,Laetitia Pilkington,1709-01-01T00:00:00Z,1709,Q49757 | Q36180,poète ou poétesse | écrivain ou écrivaine
http://www.wikidata.org/entity/Q647292,Q647292,Karel Broeckaert,1767-05-22T00:00:00Z,1767,Q36180 | Q214917,écrivain ou écrivaine | dramaturge
http://www.wikidata.org/entity/Q647392,Q647392,Carl de Gyllenborg,1679-03-17T00:00:00Z,1679,Q49757 | Q36180 | Q193391 | Q82955,poète ou poétesse | écrivain ou écrivaine | diplomate | personnalité politique
http://www.wikidata.org/entity/Q64746992,Q64746992,Hatip Mehmed Efendi,1680-01-01T00:00:00Z,1680,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q64752366,Q64752366,Michele Continisi,1722-06-04T00:00:00Z,1722,Q250867 | Q49757 | Q611644,prêtre catholique | poète ou poétesse | évêque catholique
http://www.wikidata.org/entity/Q64757025,Q64757025,Maung Myat San,1735-01-01T00:00:00Z,1735,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q64776939,Q64776939,J.-T. Bruguière,1765-01-01T00:00:00Z,1765,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q64785332,Q64785332,Alfonso Rovira y Gálvez,1747-01-01T00:00:00Z,1747,Q250867 | Q36180 | Q82955,prêtre catholique | écrivain ou écrivaine | personnalité politique
http://www.wikidata.org/entity/Q64813569,Q64813569,Antonio Corbella y Fontdebila,1750-01-01T00:00:00Z,1750,Q36180 | Q325855,écrivain ou écrivaine | médecin de bord
http://www.wikidata.org/entity/Q64825985,Q64825985,Marie-Angélique Diderot,1753-09-02T00:00:00Z,1753,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q648278,Q648278,Joseph-Nicolas de Windisch-Graetz,1744-12-06T00:00:00Z,1744,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q64833825,Q64833825,Antoine-Gervais Girard,1752-02-07T00:00:00Z,1752,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q64902,Q64902,Johann Jakob Griesbach,1745-01-04T00:00:00Z,1745,Q13418253 | Q1234713 | Q1622272 | Q36180,philologue | théologien ou théologienne | professeur d'université | écrivain ou écrivaine
http://www.wikidata.org/entity/Q649087,Q649087,Samuel Henzi,1701-01-01T00:00:00Z,1701,Q36180 | Q3242115,écrivain ou écrivaine | révolutionnaire
http://www.wikidata.org/entity/Q649330,Q649330,Jean-Charles Laveaux,1749-11-17T00:00:00Z,1749,Q14972848 | Q14467526 | Q1930187 | Q333634 | Q36180,lexicographe | linguiste | journaliste | traducteur ou traductrice | écrivain ou écrivaine
http://www.wikidata.org/entity/Q649515,Q649515,Jean-Louis Laya,1761-12-04T00:00:00Z,1761,Q36180 | Q4263842 | Q214917,écrivain ou écrivaine | critique littéraire | dramaturge
http://www.wikidata.org/entity/Q649747,Q649747,Johan Herman Wessel,1742-10-06T00:00:00Z,1742,Q49757 | Q214917 | Q36180 | Q333634,poète ou poétesse | dramaturge | écrivain ou écrivaine | traducteur ou traductrice
http://www.wikidata.org/entity/Q64983944,Q64983944,Franz Steininger,1739-08-01T00:00:00Z,1739,Q1234713 | Q955464 | Q432386 | Q49757,théologien ou théologienne | curé | prédicateur | poète ou poétesse
http://www.wikidata.org/entity/Q6498967,Q6498967,Âşık Allahverdi,1754-01-01T00:00:00Z,1754,Q639669 | Q49757 | Q7097633,musicien ou musicienne | poète ou poétesse | ashik
http://www.wikidata.org/entity/Q649972,Q649972,August Wilhelm Rehberg,1757-01-13T00:00:00Z,1757,Q82955 | Q36180 | Q4964182,personnalité politique | écrivain ou écrivaine | philosophe
http://www.wikidata.org/entity/Q6500662,Q6500662,Laurence Hynes Halloran,1765-12-29T00:00:00Z,1765,Q1930187 | Q2259532 | Q36180,journaliste | clerc | écrivain ou écrivaine
http://www.wikidata.org/entity/Q65028016,Q65028016,Carolus Wenzel,1769-04-25T00:00:00Z,1769,Q39631 | Q36180 | Q333634 | Q13638192,médecin | écrivain ou écrivaine | traducteur ou traductrice | obstétricien ou obstétricienne
http://www.wikidata.org/entity/Q65042086,Q65042086,David Cooper,1725-01-01T00:00:00Z,1725,Q36180 | Q82955,écrivain ou écrivaine | personnalité politique
http://www.wikidata.org/entity/Q65063013,Q65063013,José Arrau y Estrada,1774-01-01T00:00:00Z,1774,Q49757 | Q214917 | Q1028181,poète ou poétesse | dramaturge | artiste peintre
http://www.wikidata.org/entity/Q65068888,Q65068888,"Thomas Bunn, Frome",1767-01-01T00:00:00Z,1767,Q18939491 | Q18510179,diariste | abolitionniste
http://www.wikidata.org/entity/Q65084,Q65084,Johann Samuel Ersch,1766-06-23T00:00:00Z,1766,Q182436 | Q10429346 | Q36180 | Q1622272 | Q901402 | Q2732142,bibliothécaire | bibliographe | écrivain ou écrivaine | professeur d'université | géographe | statisticien ou statisticienne
http://www.wikidata.org/entity/Q65087,Q65087,Justus Möser,1720-12-14T00:00:00Z,1720,Q185351 | Q201788 | Q36180 | Q1930187 | Q1209498 | Q16533 | Q82955 | Q4964182,juriste | historien ou historienne | écrivain ou écrivaine | journaliste | juriste-poète | juge | personnalité politique | philosophe
http://www.wikidata.org/entity/Q65096163,Q65096163,František Novotný z Luže,1768-10-23T00:00:00Z,1768,Q250867 | Q955464 | Q49757 | Q36180 | Q208762,prêtre catholique | curé | poète ou poétesse | écrivain ou écrivaine | chapelain
http://www.wikidata.org/entity/Q65134156,Q65134156,Marino Francesco Caracciolo,1714-08-05T00:00:00Z,1714,Q2478141 | Q36180,aristocrate | écrivain ou écrivaine
http://www.wikidata.org/entity/Q65156339,Q65156339,Anton Fuchs,1766-03-01T00:00:00Z,1766,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q65159119,Q65159119,Francisco Javier Hernández,1714-06-23T00:00:00Z,1714,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q65160114,Q65160114,Ramón López Mateos,1771-11-07T00:00:00Z,1771,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q65161119,Q65161119,Juan Clímaco Salazar,1744-01-01T00:00:00Z,1744,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q65162227,Q65162227,Ana de San Jerónimo,1696-01-01T00:00:00Z,1696,Q49757 | Q36180,poète ou poétesse | écrivain ou écrivaine
http://www.wikidata.org/entity/Q65164059,Q65164059,José Chantre y Herrera,1738-03-14T00:00:00Z,1738,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q6518053,Q6518053,Legh Richmond,1772-01-29T00:00:00Z,1772,Q1753370 | Q36180,curé | écrivain ou écrivaine
http://www.wikidata.org/entity/Q652013,Q652013,Marie-Thérèse Reboul,1725-01-01T00:00:00Z,1725,Q1028181 | Q11569986 | Q483501 | Q10862983 | Q36180 | Q62663452 | Q28947943,artiste peintre | graveur ou graveuse d'estampes | artiste | aquafortiste | écrivain ou écrivaine | gouache painter | peintre miniaturiste
http://www.wikidata.org/entity/Q6525064,Q6525064,Léonard Aléa,1701-01-01T00:00:00Z,1701,Q36180,écrivain ou écrivaine
