context_family,wikidata_id,person_id,name,place_role,place_id,place_label,matched_token_ids,matched_token_labels,direct_country_ids,direct_country_labels,admin_country_ids,admin_country_labels,context_country_ids,context_country_labels,admin_entity_ids,admin_entity_labels
British Empire/colonial context,http://www.wikidata.org/entity/Q33110531,Q33110531,Meer Hasan,birth_place,Q1353,Delhi,Q129286 | Q8680,British Raj | British Empire,Q668 | Q129286 | Q33296 | Q373650 | Q229411 | Q18608788 | Q24897370 | Q12432642,Inde | Raj britannique | Empire moghol | empire suri | Sultanat de Delhi | Sultânat Ghûryd | Chahamanas of Shakambhari | Tomaras of Delhi,Q229411 | Q668 | Q8680,Sultanat de Delhi | Inde | Empire britannique,Q12432642 | Q129286 | Q18608788 | Q229411 | Q24897370 | Q33296 | Q373650 | Q668 | Q8680,Tomaras of Delhi | Raj britannique | Sultânat Ghûryd | Sultanat de Delhi | Chahamanas of Shakambhari | Empire moghol | empire suri | Inde | Empire britannique,Q9357528 | Q129286 | Q33296 | Q229411 | Q668,territoire de la Capitale nationale de Delhi | Raj britannique | Empire moghol | Sultanat de Delhi | Inde
British Empire/colonial context,http://www.wikidata.org/entity/Q33110531,Q33110531,Meer Hasan,death_place,Q1353,Delhi,Q129286 | Q8680,British Raj | British Empire,Q668 | Q129286 | Q33296 | Q373650 | Q229411 | Q18608788 | Q24897370 | Q12432642,Inde | Raj britannique | Empire moghol | empire suri | Sultanat de Delhi | Sultânat Ghûryd | Chahamanas of Shakambhari | Tomaras of Delhi,Q229411 | Q668 | Q8680,Sultanat de Delhi | Inde | Empire britannique,Q12432642 | Q129286 | Q18608788 | Q229411 | Q24897370 | Q33296 | Q373650 | Q668 | Q8680,Tomaras of Delhi | Raj britannique | Sultânat Ghûryd | Sultanat de Delhi | Chahamanas of Shakambhari | Empire moghol | empire suri | Inde | Empire britannique,Q9357528 | Q129286 | Q33296 | Q229411 | Q668,territoire de la Capitale nationale de Delhi | Raj britannique | Empire moghol | Sultanat de Delhi | Inde
British Empire/colonial context,http://www.wikidata.org/entity/Q6872020,Q6872020,Mir Ali Sir Thattvi,birth_place,Q27212,Thatta,Q129286,British Raj,Q843,Pakistan,Q129286 | Q843,Raj britannique | Pakistan,Q129286 | Q843,Raj britannique | Pakistan,Q2419234 | Q11917388 | Q16837527 | Q7522081 | Q7522091 | Q37211,district de Thatta | Karachi District | division de Banbhore | Sind Division | Sind Province | Sind
British Empire/colonial context,http://www.wikidata.org/entity/Q6872020,Q6872020,Mir Ali Sir Thattvi,death_place,Q27212,Thatta,Q129286,British Raj,Q843,Pakistan,Q129286 | Q843,Raj britannique | Pakistan,Q129286 | Q843,Raj britannique | Pakistan,Q2419234 | Q11917388 | Q16837527 | Q7522081 | Q7522091 | Q37211,district de Thatta | Karachi District | division de Banbhore | Sind Division | Sind Province | Sind
British Empire/colonial context,http://www.wikidata.org/entity/Q905320,Q905320,Mir Amman,birth_place,Q1353,Delhi,Q129286 | Q8680,British Raj | British Empire,Q668 | Q129286 | Q33296 | Q373650 | Q229411 | Q18608788 | Q24897370 | Q12432642,Inde | Raj britannique | Empire moghol | empire suri | Sultanat de Delhi | Sultânat Ghûryd | Chahamanas of Shakambhari | Tomaras of Delhi,Q229411 | Q668 | Q8680,Sultanat de Delhi | Inde | Empire britannique,Q12432642 | Q129286 | Q18608788 | Q229411 | Q24897370 | Q33296 | Q373650 | Q668 | Q8680,Tomaras of Delhi | Raj britannique | Sultânat Ghûryd | Sultanat de Delhi | Chahamanas of Shakambhari | Empire moghol | empire suri | Inde | Empire britannique,Q9357528 | Q129286 | Q33296 | Q229411 | Q668,territoire de la Capitale nationale de Delhi | Raj britannique | Empire moghol | Sultanat de Delhi | Inde
British Empire/colonial context,http://www.wikidata.org/entity/Q1771132,Q1771132,Mir Taqi Mir,residence,Q42941,Agra,Q129286 | Q8680,British Raj | British Empire,Q668 | Q33296 | Q129286 | Q229411,Inde | Empire moghol | Raj britannique | Sultanat de Delhi,Q129286 | Q668 | Q8680,Raj britannique | Inde | Empire britannique,Q129286 | Q229411 | Q33296 | Q668 | Q8680,Raj britannique | Sultanat de Delhi | Empire moghol | Inde | Empire britannique,Q606343 | Q41277 | Q3634604 | Q7889082 | Q2160037 | Q138521 | Q1498 | Q129286 | Q1775277,district d'Agra | division d'Agra | United Provinces | United Provinces of British India | Provinces unies d'Agra et d'Oudh | Provinces du Nord-Ouest | Uttar Pradesh | Raj britannique | Union indienne
British Empire/colonial context,http://www.wikidata.org/entity/Q1771132,Q1771132,Mir Taqi Mir,residence,Q1353,Delhi,Q129286 | Q8680,British Raj | British Empire,Q668 | Q129286 | Q33296 | Q373650 | Q229411 | Q18608788 | Q24897370 | Q12432642,Inde | Raj britannique | Empire moghol | empire suri | Sultanat de Delhi | Sultânat Ghûryd | Chahamanas of Shakambhari | Tomaras of Delhi,Q229411 | Q668 | Q8680,Sultanat de Delhi | Inde | Empire britannique,Q12432642 | Q129286 | Q18608788 | Q229411 | Q24897370 | Q33296 | Q373650 | Q668 | Q8680,Tomaras of Delhi | Raj britannique | Sultânat Ghûryd | Sultanat de Delhi | Chahamanas of Shakambhari | Empire moghol | empire suri | Inde | Empire britannique,Q9357528 | Q129286 | Q33296 | Q229411 | Q668,territoire de la Capitale nationale de Delhi | Raj britannique | Empire moghol | Sultanat de Delhi | Inde
British Empire/colonial context,http://www.wikidata.org/entity/Q1771132,Q1771132,Mir Taqi Mir,residence,Q47916,Lucknow,Q129286 | Q2001966 | Q8680,British Raj | Company rule in India | British Empire,Q668 | Q129286 | Q33296 | Q167134 | Q229411 | Q373650 | Q18129046 | Q2001966,Inde | Raj britannique | Empire moghol | Sultanat de Jaunpur | Sultanat de Delhi | empire suri | État d'Oudh | domination de la Compagnie britannique des Indes orientales en Inde,Q129286 | Q33296 | Q668 | Q8680,Raj britannique | Empire moghol | Inde | Empire britannique,Q129286 | Q167134 | Q18129046 | Q2001966 | Q229411 | Q33296 | Q373650 | Q668 | Q8680,Raj britannique | Sultanat de Jaunpur | État d'Oudh | domination de la Compagnie britannique des Indes orientales en Inde | Sultanat de Delhi | Empire moghol | empire suri | Inde | Empire britannique,Q1773416 | Q18129046 | Q2483390 | Q3634604 | Q7889082 | Q2160037 | Q138521 | Q1498 | Q129286 | Q1775277,district de Lucknow | État d'Oudh | Division de Lucknow | United Provinces | United Provinces of British India | Provinces unies d'Agra et d'Oudh | Provinces du Nord-Ouest | Uttar Pradesh | Raj britannique | Union indienne
British Empire/colonial context,http://www.wikidata.org/entity/Q27140220,Q27140220,Mirza Abu Taleb Khan,birth_place,Q47916,Lucknow,Q129286 | Q2001966 | Q8680,British Raj | Company rule in India | British Empire,Q668 | Q129286 | Q33296 | Q167134 | Q229411 | Q373650 | Q18129046 | Q2001966,Inde | Raj britannique | Empire moghol | Sultanat de Jaunpur | Sultanat de Delhi | empire suri | État d'Oudh | domination de la Compagnie britannique des Indes orientales en Inde,Q129286 | Q33296 | Q668 | Q8680,Raj britannique | Empire moghol | Inde | Empire britannique,Q129286 | Q167134 | Q18129046 | Q2001966 | Q229411 | Q33296 | Q373650 | Q668 | Q8680,Raj britannique | Sultanat de Jaunpur | État d'Oudh | domination de la Compagnie britannique des Indes orientales en Inde | Sultanat de Delhi | Empire moghol | empire suri | Inde | Empire britannique,Q1773416 | Q18129046 | Q2483390 | Q3634604 | Q7889082 | Q2160037 | Q138521 | Q1498 | Q129286 | Q1775277,district de Lucknow | État d'Oudh | Division de Lucknow | United Provinces | United Provinces of British India | Provinces unies d'Agra et d'Oudh | Provinces du Nord-Ouest | Uttar Pradesh | Raj britannique | Union indienne
British Empire/colonial context,http://www.wikidata.org/entity/Q6874883,Q6874883,Mirza Mazhar Jan-e-Janaan,death_place,Q1353,Delhi,Q129286 | Q8680,British Raj | British Empire,Q668 | Q129286 | Q33296 | Q373650 | Q229411 | Q18608788 | Q24897370 | Q12432642,Inde | Raj britannique | Empire moghol | empire suri | Sultanat de Delhi | Sultânat Ghûryd | Chahamanas of Shakambhari | Tomaras of Delhi,Q229411 | Q668 | Q8680,Sultanat de Delhi | Inde | Empire britannique,Q12432642 | Q129286 | Q18608788 | Q229411 | Q24897370 | Q33296 | Q373650 | Q668 | Q8680,Tomaras of Delhi | Raj britannique | Sultânat Ghûryd | Sultanat de Delhi | Chahamanas of Shakambhari | Empire moghol | empire suri | Inde | Empire britannique,Q9357528 | Q129286 | Q33296 | Q229411 | Q668,territoire de la Capitale nationale de Delhi | Raj britannique | Empire moghol | Sultanat de Delhi | Inde
British Empire/colonial context,http://www.wikidata.org/entity/Q3631204,Q3631204,Mirzā Muḥammad Rafī Saudā,death_place,Q47916,Lucknow,Q129286 | Q2001966 | Q8680,British Raj | Company rule in India | British Empire,Q668 | Q129286 | Q33296 | Q167134 | Q229411 | Q373650 | Q18129046 | Q2001966,Inde | Raj britannique | Empire moghol | Sultanat de Jaunpur | Sultanat de Delhi | empire suri | État d'Oudh | domination de la Compagnie britannique des Indes orientales en Inde,Q129286 | Q33296 | Q668 | Q8680,Raj britannique | Empire moghol | Inde | Empire britannique,Q129286 | Q167134 | Q18129046 | Q2001966 | Q229411 | Q33296 | Q373650 | Q668 | Q8680,Raj britannique | Sultanat de Jaunpur | État d'Oudh | domination de la Compagnie britannique des Indes orientales en Inde | Sultanat de Delhi | Empire moghol | empire suri | Inde | Empire britannique,Q1773416 | Q18129046 | Q2483390 | Q3634604 | Q7889082 | Q2160037 | Q138521 | Q1498 | Q129286 | Q1775277,district de Lucknow | État d'Oudh | Division de Lucknow | United Provinces | United Provinces of British India | Provinces unies d'Agra et d'Oudh | Provinces du Nord-Ouest | Uttar Pradesh | Raj britannique | Union indienne
British Empire/colonial context,http://www.wikidata.org/entity/Q6915971,Q6915971,Moses Waddel,birth_place,Q507966,comté de Rowan,Q8680,British Empire,Q30,États-Unis,Q145 | Q161885 | Q174193 | Q179876 | Q30,Royaume-Uni | royaume de Grande-Bretagne | Royaume-Uni de Grande-Bretagne et d'Irlande | royaume d'Angleterre | États-Unis,Q145 | Q161885 | Q174193 | Q179876 | Q30,Royaume-Uni | royaume de Grande-Bretagne | Royaume-Uni de Grande-Bretagne et d'Irlande | royaume d'Angleterre | États-Unis,Q1454 | Q2334526 | Q30 | Q8680,Caroline du Nord | province de Caroline du Nord | États-Unis | Empire britannique
British Empire/colonial context,http://www.wikidata.org/entity/Q6931621,Q6931621,Muddupalani,birth_place,Q11106981,Munagapaka,Q129286,British Raj,Q668,Inde,Q129286 | Q668,Raj britannique | Inde,Q129286 | Q668,Raj britannique | Inde,Q59902704 | Q15394 | Q110714857 | Q1159 | Q4066154 | Q2618458 | Q1772596,Munagapaka mandal | district de Visakhapatnam | district d'Anakapalli | Andhra Pradesh | État d'Andhra | État de Madras | Présidence de Madras
British Empire/colonial context,http://www.wikidata.org/entity/Q2091579,Q2091579,Muhammad Akbar Shâh,birth_place,Q6933663,Mukundpur,Q129286,British Raj,Q668,Inde,Q129286 | Q668,Raj britannique | Inde,Q129286 | Q668,Raj britannique | Inde,Q2577924 | Q176466 | Q1572225 | Q1188,district de Satna | État Rewâ | division de Rewa | Madhya Pradesh
British Empire/colonial context,http://www.wikidata.org/entity/Q2091579,Q2091579,Muhammad Akbar Shâh,death_place,Q45957,fort Rouge,Q129286 | Q8680,British Raj | British Empire,Q668,Inde,Q12432642 | Q129286 | Q18608788 | Q229411 | Q24897370 | Q33296 | Q373650 | Q668 | Q8680,Tomaras of Delhi | Raj britannique | Sultânat Ghûryd | Sultanat de Delhi | Chahamanas of Shakambhari | Empire moghol | empire suri | Inde | Empire britannique,Q12432642 | Q129286 | Q18608788 | Q229411 | Q24897370 | Q33296 | Q373650 | Q668 | Q8680,Tomaras of Delhi | Raj britannique | Sultânat Ghûryd | Sultanat de Delhi | Chahamanas of Shakambhari | Empire moghol | empire suri | Inde | Empire britannique,Q107941 | Q65084837 | Q1353 | Q9357528 | Q129286 | Q33296 | Q229411,Centre de Delhi | Delhi division | Delhi | territoire de la Capitale nationale de Delhi | Raj britannique | Empire moghol | Sultanat de Delhi
British Empire/colonial context,http://www.wikidata.org/entity/Q127369,Q127369,Muhammad Bahâdur Shâh,birth_place,Q1353,Delhi,Q129286 | Q8680,British Raj | British Empire,Q668 | Q129286 | Q33296 | Q373650 | Q229411 | Q18608788 | Q24897370 | Q12432642,Inde | Raj britannique | Empire moghol | empire suri | Sultanat de Delhi | Sultânat Ghûryd | Chahamanas of Shakambhari | Tomaras of Delhi,Q229411 | Q668 | Q8680,Sultanat de Delhi | Inde | Empire britannique,Q12432642 | Q129286 | Q18608788 | Q229411 | Q24897370 | Q33296 | Q373650 | Q668 | Q8680,Tomaras of Delhi | Raj britannique | Sultânat Ghûryd | Sultanat de Delhi | Chahamanas of Shakambhari | Empire moghol | empire suri | Inde | Empire britannique,Q9357528 | Q129286 | Q33296 | Q229411 | Q668,territoire de la Capitale nationale de Delhi | Raj britannique | Empire moghol | Sultanat de Delhi | Inde
British Empire/colonial context,http://www.wikidata.org/entity/Q127369,Q127369,Muhammad Bahâdur Shâh,death_place,Q37995,Rangoun,Q129286,British Raj,Q836 | Q2376315,Birmanie | Birmanie britannique,Q129286 | Q836,Raj britannique | Birmanie,Q129286 | Q2376315 | Q836,Raj britannique | Birmanie britannique | Birmanie,Q856781 | Q836 | Q2376315,Rangoun | Birmanie | Birmanie britannique
British Empire/colonial context,http://www.wikidata.org/entity/Q6932590,Q6932590,Muhammad Maharvi,birth_place,Q318156,Bahawâlpur,Q129286,British Raj,Q843,Pakistan,Q129286 | Q843,Raj britannique | Pakistan,Q129286 | Q843,Raj britannique | Pakistan,Q3695144 | Q2281250 | Q4842510 | Q800236,Bahawalpur Tehsil | district de Bahawalpur | division de Bahawalpur | État de Bahawalpur
British Empire/colonial context,http://www.wikidata.org/entity/Q17984065,Q17984065,Muldas,death_place,Q589163,Amreli,Q129286,British Raj,Q668,Inde,Q129286 | Q668,Raj britannique | Inde,Q129286 | Q668,Raj britannique | Inde,Q12914002 | Q257946 | Q1061 | Q2627082 | Q2227696 | Q808575,Amreli Taluka | district d'Amreli | Gujarat | État de Bombay | Saurashtra | État de Baroda
British Empire/colonial context,http://www.wikidata.org/entity/Q1771067,Q1771067,Muthuswami Dikshitar,birth_place,Q1025399,Tiruvarur,Q129286 | Q2001966 | Q8680,British Raj | Company rule in India | British Empire,Q668,Inde,Q129286 | Q33296 | Q668 | Q8680,Raj britannique | Empire moghol | Inde | Empire britannique,Q129286 | Q33296 | Q668 | Q8680,Raj britannique | Empire moghol | Inde | Empire britannique,Q15197 | Q1069918 | Q3277580 | Q2001966 | Q1445 | Q1772596 | Q2618458 | Q668 | Q129286,district de Tiruvarur | Chingleput District | principauté d'Arcot | domination de la Compagnie britannique des Indes orientales en Inde | Tamil Nadu | Présidence de Madras | État de Madras | Inde | Raj britannique
British Empire/colonial context,http://www.wikidata.org/entity/Q1771067,Q1771067,Muthuswami Dikshitar,death_place,Q1525166,Ettayapuram,Q129286 | Q8680,British Raj | British Empire,Q668,Inde,Q129286 | Q668 | Q8680,Raj britannique | Inde | Empire britannique,Q129286 | Q668 | Q8680,Raj britannique | Inde | Empire britannique,Q15198 | Q15200 | Q7808387 | Q1445 | Q2618458 | Q1772596 | Q668 | Q129286,district de Thoothukudi | district de Tirunelveli | Tinnevely District | Tamil Nadu | État de Madras | Présidence de Madras | Inde | Raj britannique
British Empire/colonial context,http://www.wikidata.org/entity/Q125099190,Q125099190,Muḥammad ibn ʿAbd al-Jalīl al-Bilgrāmī,birth_place,Q795814,Bilgram,Q129286,British Raj,Q668 | Q129286 | Q33296,Inde | Raj britannique | Empire moghol,Q129286 | Q33296 | Q668,Raj britannique | Empire moghol | Inde,Q129286 | Q33296 | Q668,Raj britannique | Empire moghol | Inde,Q1772822 | Q18129046 | Q16626428 | Q2483390 | Q1498 | Q3634604 | Q7889082 | Q2160037 | Q138521,Hardoi | État d'Oudh | Q16626428 | Division de Lucknow | Uttar Pradesh | United Provinces | United Provinces of British India | Provinces unies d'Agra et d'Oudh | Provinces du Nord-Ouest
British Empire/colonial context,http://www.wikidata.org/entity/Q265499,Q265499,Myawaddy Mingyi U Sa,birth_place,Q847289,Sagaing,Q129286,British Raj,Q836,Birmanie,Q129286 | Q836,Raj britannique | Birmanie,Q129286 | Q836,Raj britannique | Birmanie,Q836 | Q2376315,Birmanie | Birmanie britannique
British Empire/colonial context,http://www.wikidata.org/entity/Q62107940,Q62107940,Nathan Strong,work_location,Q33486,Hartford,Q179997,Thirteen Colonies,Q30,États-Unis,Q161885 | Q179876 | Q30,royaume de Grande-Bretagne | royaume d'Angleterre | États-Unis,Q161885 | Q179876 | Q30,royaume de Grande-Bretagne | royaume d'Angleterre | États-Unis,Q117286854 | Q54236 | Q779 | Q951500 | Q30 | Q179997,région de planification du Capitole | comté de Hartford | Connecticut | colonie du Connecticut | États-Unis | Treize colonies
British Empire/colonial context,http://www.wikidata.org/entity/Q3695734,Q3695734,Nazeer Akbarabadi,birth_place,Q1353,Delhi,Q129286 | Q8680,British Raj | British Empire,Q668 | Q129286 | Q33296 | Q373650 | Q229411 | Q18608788 | Q24897370 | Q12432642,Inde | Raj britannique | Empire moghol | empire suri | Sultanat de Delhi | Sultânat Ghûryd | Chahamanas of Shakambhari | Tomaras of Delhi,Q229411 | Q668 | Q8680,Sultanat de Delhi | Inde | Empire britannique,Q12432642 | Q129286 | Q18608788 | Q229411 | Q24897370 | Q33296 | Q373650 | Q668 | Q8680,Tomaras of Delhi | Raj britannique | Sultânat Ghûryd | Sultanat de Delhi | Chahamanas of Shakambhari | Empire moghol | empire suri | Inde | Empire britannique,Q9357528 | Q129286 | Q33296 | Q229411 | Q668,territoire de la Capitale nationale de Delhi | Raj britannique | Empire moghol | Sultanat de Delhi | Inde
British Empire/colonial context,http://www.wikidata.org/entity/Q3695734,Q3695734,Nazeer Akbarabadi,death_place,Q42941,Agra,Q129286 | Q8680,British Raj | British Empire,Q668 | Q33296 | Q129286 | Q229411,Inde | Empire moghol | Raj britannique | Sultanat de Delhi,Q129286 | Q668 | Q8680,Raj britannique | Inde | Empire britannique,Q129286 | Q229411 | Q33296 | Q668 | Q8680,Raj britannique | Sultanat de Delhi | Empire moghol | Inde | Empire britannique,Q606343 | Q41277 | Q3634604 | Q7889082 | Q2160037 | Q138521 | Q1498 | Q129286 | Q1775277,district d'Agra | division d'Agra | United Provinces | United Provinces of British India | Provinces unies d'Agra et d'Oudh | Provinces du Nord-Ouest | Uttar Pradesh | Raj britannique | Union indienne
